"2021-02-16 at 15:43"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2021-02-16	15:55:08	1.90700e3	5.13542e1	7.38737e1	1.7108061e-1	1.2116715e1	7.3362302e-1	
2021-02-16	15:55:09	1.90079e3	5.13542e1	7.38752e1	1.7078347e-1	1.2118394e1	7.2854323e-1	
2021-02-16	15:55:09	1.88884e3	5.13575e1	7.38805e1	1.7020895e-1	1.2113358e1	7.2593879e-1	
2021-02-16	15:55:10	1.86363e3	5.13575e1	7.38777e1	1.6899006e-1	1.2123429e1	7.25e-1	
2021-02-16	15:55:10	1.87057e3	5.13575e1	7.38872e1	1.6932643e-1	1.2116715e1	7.2210860e-1	
2021-02-16	15:55:11	1.91091e3	5.13608e1	7.38794e1	1.7126567e-1	1.2103288e1	7.3689274e-1	
2021-02-16	15:55:11	1.93757e3	5.13608e1	7.38762e1	1.7253270e-1	1.2116715e1	7.3232173e-1	
2021-02-16	15:55:12	1.93489e3	5.13575e1	7.38759e1	1.7240642e-1	1.2113358e1	7.2685379e-1	
2021-02-16	15:55:12	1.92116e3	5.13608e1	7.38815e1	1.7175407e-1	1.2109162e1	7.2393064e-1	
2021-02-16	15:55:13	1.91840e3	5.13608e1	7.38797e1	1.7162288e-1	1.2110002e1	7.2427024e-1	
2021-02-16	15:55:13	1.92160e3	5.13575e1	7.38877e1	1.7177628e-1	1.2102448e1	7.2136392e-1	
2021-02-16	15:55:14	1.92161e3	5.13542e1	7.38775e1	1.7177762e-1	1.2127625e1	7.3676881e-1	
2021-02-16	15:55:14	1.92263e3	5.13509e1	7.38765e1	1.7182681e-1	1.2114198e1	7.3208942e-1	
2021-02-16	15:55:15	1.92539e3	5.13509e1	7.38775e1	1.7195794e-1	1.2114198e1	7.2735061e-1	
2021-02-16	15:55:15	1.92814e3	5.13542e1	7.38830e1	1.7208767e-1	1.2103288e1	7.2394280e-1	
2021-02-16	15:55:16	1.93188e3	5.13575e1	7.38792e1	1.7226409e-1	1.2105805e1	7.2380537e-1	
2021-02-16	15:55:16	1.93509e3	5.13542e1	7.38880e1	1.7241718e-1	1.2107484e1	7.2292447e-1	
2021-02-16	15:55:17	1.93600e3	5.13542e1	7.38762e1	1.7245988e-1	1.2104127e1	7.3818979e-1	
2021-02-16	15:55:17	1.94053e3	5.13575e1	7.38744e1	1.7267324e-1	1.2117555e1	7.2968788e-1	
2021-02-16	15:55:18	1.94820e3	5.13542e1	7.38792e1	1.7303623e-1	1.2121751e1	7.2613911e-1	
2021-02-16	15:55:18	1.94120e3	5.13509e1	7.38805e1	1.7270689e-1	1.2108323e1	7.3206958e-1	
2021-02-16	15:55:19	1.92544e3	5.13542e1	7.38727e1	1.7195949e-1	1.2114198e1	7.3640966e-1	
2021-02-16	15:55:19	1.91460e3	5.13575e1	7.38837e1	1.7144279e-1	1.2103288e1	7.1932845e-1	
2021-02-16	15:55:20	1.91341e3	5.13608e1	7.38857e1	1.7138480e-1	1.2110002e1	7.2626252e-1	
2021-02-16	15:55:20	1.92896e3	5.13575e1	7.38714e1	1.7212575e-1	1.2113358e1	7.4282169e-1	
2021-02-16	15:55:21	1.95281e3	5.13542e1	7.38724e1	1.7325306e-1	1.2117555e1	7.2846002e-1	
2021-02-16	15:55:21	1.95821e3	5.13575e1	7.38852e1	1.7350592e-1	1.2104966e1	7.2039833e-1	
2021-02-16	15:55:22	1.94680e3	5.13608e1	7.38792e1	1.7296836e-1	1.2109162e1	7.2220630e-1	
2021-02-16	15:55:22	1.93357e3	5.13608e1	7.38842e1	1.7234302e-1	1.2101609e1	7.3168497e-1	
2021-02-16	15:55:23	1.92633e3	5.13542e1	7.38692e1	1.7200198e-1	1.2110002e1	7.4419851e-1	
2021-02-16	15:55:23	1.92112e3	5.13509e1	7.38712e1	1.7175531e-1	1.2116715e1	7.3090105e-1	
2021-02-16	15:55:24	1.91853e3	5.13575e1	7.38770e1	1.7162983e-1	1.2113358e1	7.2616958e-1	
2021-02-16	15:55:24	1.92137e3	5.13608e1	7.38807e1	1.7176395e-1	1.2117555e1	7.3372273e-1	
2021-02-16	15:55:25	1.92634e3	5.13575e1	7.38707e1	1.7200140e-1	1.2113358e1	7.3796892e-1	
2021-02-16	15:55:25	1.92510e3	5.13509e1	7.38850e1	1.7194426e-1	1.2109162e1	7.1637649e-1	
2021-02-16	15:55:26	1.92352e3	5.13509e1	7.38907e1	1.7186938e-1	1.2110002e1	7.3012914e-1	
2021-02-16	15:55:26	1.92440e3	5.13509e1	7.38690e1	1.7191088e-1	1.2123429e1	7.4563841e-1	
2021-02-16	15:55:27	1.92695e3	5.13542e1	7.38730e1	1.7203129e-1	1.2126786e1	7.2502331e-1	
2021-02-16	15:55:27	1.93431e3	5.13575e1	7.38884e1	1.7237908e-1	1.2105805e1	7.2100839e-1	
2021-02-16	15:55:28	1.94275e3	5.13542e1	7.38789e1	1.7277920e-1	1.2107484e1	7.3226957e-1	
2021-02-16	15:55:28	1.94431e3	5.13575e1	7.38852e1	1.7285179e-1	1.2113358e1	7.1949748e-1	
2021-02-16	15:55:29	1.91331e3	5.13575e1	7.38854e1	1.7138136e-1	1.2106645e1	7.3410263e-1	
2021-02-16	15:55:29	1.85645e3	5.13509e1	7.38712e1	1.6864261e-1	1.2127625e1	7.4185419e-1	
2021-02-16	15:55:30	1.82968e3	5.13542e1	7.38720e1	1.6733157e-1	1.2116715e1	7.2724194e-1	
2021-02-16	15:55:30	1.84288e3	5.13575e1	7.38877e1	1.6797814e-1	1.2108323e1	7.2089476e-1	
2021-02-16	15:55:31	1.85910e3	5.13575e1	7.38770e1	1.6876973e-1	1.2105805e1	7.2562570e-1	
2021-02-16	15:55:31	1.86345e3	5.13542e1	7.38850e1	1.6898205e-1	1.2113358e1	7.2291965e-1	
2021-02-16	15:55:32	1.86304e3	5.13509e1	7.38779e1	1.6896309e-1	1.2109162e1	7.3800916e-1	
2021-02-16	15:55:32	1.85887e3	5.13509e1	7.38747e1	1.6876008e-1	1.2115876e1	7.3363728e-1	
2021-02-16	15:55:33	1.85563e3	5.13542e1	7.38755e1	1.6860170e-1	1.2109162e1	7.2842578e-1	
2021-02-16	15:55:33	1.85604e3	5.13542e1	7.38837e1	1.6862172e-1	1.2107484e1	7.2671866e-1	
2021-02-16	15:55:34	1.85698e3	5.13542e1	7.38779e1	1.6866721e-1	1.2111680e1	7.2957396e-1	
2021-02-16	15:55:34	1.86042e3	5.13575e1	7.38854e1	1.6883391e-1	1.2112519e1	7.1998600e-1	
2021-02-16	15:55:35	1.86777e3	5.13575e1	7.38850e1	1.6919090e-1	1.2107484e1	7.3579311e-1	
2021-02-16	15:55:35	1.86847e3	5.13575e1	7.38710e1	1.6922483e-1	1.2123429e1	7.4191241e-1	
2021-02-16	15:55:36	1.86586e3	5.13542e1	7.38757e1	1.6909898e-1	1.2114198e1	7.2722344e-1	
2021-02-16	15:55:36	1.86678e3	5.13542e1	7.38872e1	1.6914381e-1	1.2110841e1	7.2130775e-1	
2021-02-16	15:55:37	1.86889e3	5.13509e1	7.38792e1	1.6924679e-1	1.2106645e1	7.2580900e-1	
2021-02-16	15:55:37	1.86874e3	5.13542e1	7.38854e1	1.6923874e-1	1.2108323e1	7.2523412e-1	
2021-02-16	15:55:38	1.86695e3	5.13509e1	7.38757e1	1.6915297e-1	1.2108323e1	7.3935651e-1	
2021-02-16	15:55:38	1.86500e3	5.13509e1	7.38730e1	1.6905837e-1	1.2112519e1	7.3145160e-1	
2021-02-16	15:55:39	1.86443e3	5.13542e1	7.38755e1	1.6902987e-1	1.2122590e1	7.2606043e-1	
2021-02-16	15:55:39	1.86682e3	5.13608e1	7.38824e1	1.6914391e-1	1.2112519e1	7.2798471e-1	
2021-02-16	15:55:40	1.86850e3	5.13575e1	7.38759e1	1.6922626e-1	1.2121751e1	7.3083896e-1	
2021-02-16	15:55:40	1.86803e3	5.13542e1	7.38857e1	1.6920453e-1	1.2104966e1	7.1593971e-1	
2021-02-16	15:55:41	1.86774e3	5.13575e1	7.38889e1	1.6918931e-1	1.2111680e1	7.2752656e-1	
2021-02-16	15:55:41	1.86527e3	5.13575e1	7.38712e1	1.6906953e-1	1.2127625e1	7.4078898e-1	
2021-02-16	15:55:42	1.85998e3	5.13542e1	7.38720e1	1.6881346e-1	1.2113358e1	7.2510600e-1	
2021-02-16	15:55:42	1.85188e3	5.13542e1	7.38889e1	1.6841859e-1	1.2115037e1	7.1497817e-1	
2021-02-16	15:55:43	1.84670e3	5.13542e1	7.38840e1	1.6816577e-1	1.2109162e1	7.2302203e-1	
2021-02-16	15:55:43	1.85331e3	5.13575e1	7.38854e1	1.6848742e-1	1.2124269e1	7.3084983e-1	
2021-02-16	15:55:44	1.87210e3	5.13509e1	7.38702e1	1.6940255e-1	1.2121751e1	7.4453444e-1	
2021-02-16	15:55:44	1.88153e3	5.13509e1	7.38710e1	1.6985846e-1	1.2105805e1	7.3211665e-1	
2021-02-16	15:55:45	1.87198e3	5.13509e1	7.38792e1	1.6939653e-1	1.2120072e1	7.2745823e-1	
2021-02-16	15:55:45	1.86196e3	5.13542e1	7.38782e1	1.6890964e-1	1.2114198e1	7.3482971e-1	
2021-02-16	15:55:46	1.85899e3	5.13575e1	7.38707e1	1.6876413e-1	1.2121751e1	7.3500132e-1	
2021-02-16	15:55:46	1.85905e3	5.13575e1	7.38889e1	1.6876721e-1	1.2104966e1	7.1511621e-1	
2021-02-16	15:55:47	1.86978e3	5.13509e1	7.38910e1	1.6929016e-1	1.2114198e1	7.2637262e-1	
2021-02-16	15:55:47	1.88943e3	5.13509e1	7.38700e1	1.7023911e-1	1.2124269e1	7.4322772e-1	
2021-02-16	15:55:48	1.90513e3	5.13575e1	7.38707e1	1.7099030e-1	1.2120072e1	7.2781014e-1	
2021-02-16	15:55:48	1.90867e3	5.13542e1	7.38884e1	1.7116060e-1	1.2104966e1	7.1881523e-1	
2021-02-16	15:55:49	1.90432e3	5.13542e1	7.38797e1	1.7095246e-1	1.2112519e1	7.2693233e-1	
2021-02-16	15:55:49	1.90224e3	5.13509e1	7.38844e1	1.7085414e-1	1.2121751e1	7.2270755e-1	
2021-02-16	15:55:50	1.90850e3	5.13542e1	7.38789e1	1.7115249e-1	1.2114198e1	7.3549723e-1	
2021-02-16	15:55:50	1.91696e3	5.13608e1	7.38755e1	1.7155416e-1	1.2111680e1	7.3344130e-1	
2021-02-16	15:55:51	1.92320e3	5.13542e1	7.38767e1	1.7185324e-1	1.2112519e1	7.2826476e-1	
2021-02-16	15:55:51	1.92613e3	5.13542e1	7.38802e1	1.7199243e-1	1.2109162e1	7.2319641e-1	
2021-02-16	15:55:52	1.92469e3	5.13608e1	7.38802e1	1.7192214e-1	1.2106645e1	7.2198657e-1	
2021-02-16	15:55:52	1.91994e3	5.13575e1	7.38889e1	1.7169706e-1	1.2120072e1	7.2475028e-1	
2021-02-16	15:55:53	1.91414e3	5.13608e1	7.38742e1	1.7141986e-1	1.2110841e1	7.3995499e-1	
2021-02-16	15:55:53	1.91013e3	5.13575e1	7.38734e1	1.7122941e-1	1.2113358e1	7.2969284e-1	
2021-02-16	15:55:54	1.91453e3	5.13575e1	7.38772e1	1.7143918e-1	1.2118394e1	7.2404885e-1	
2021-02-16	15:55:54	1.91453e3	5.13575e1	7.38772e1	1.7143918e-1	1.2118394e1	7.2404885e-1	
2021-02-16	15:55:55	1.92445e3	5.13509e1	7.38720e1	1.7191349e-1	1.2113358e1	7.3332409e-1	
2021-02-16	15:55:55	1.92560e3	5.13542e1	7.38867e1	1.7196702e-1	1.2110002e1	7.1595454e-1	
2021-02-16	15:55:56	1.92433e3	5.13509e1	7.38897e1	1.7190771e-1	1.2112519e1	7.2558255e-1	
2021-02-16	15:55:56	1.92363e3	5.13509e1	7.38742e1	1.7187462e-1	1.2113358e1	7.4392695e-1	
2021-02-16	15:55:57	1.92373e3	5.13542e1	7.38687e1	1.7187821e-1	1.2113358e1	7.3058538e-1	
2021-02-16	15:55:57	1.92373e3	5.13542e1	7.38687e1	1.7187821e-1	1.2113358e1	7.3058538e-1	
2021-02-16	15:55:58	1.92508e3	5.13575e1	7.38789e1	1.7194161e-1	1.2108323e1	7.2495498e-1	
2021-02-16	15:55:58	1.92904e3	5.13542e1	7.38854e1	1.7213041e-1	1.2109162e1	7.2657423e-1	
2021-02-16	15:55:59	1.93171e3	5.13575e1	7.38737e1	1.7225584e-1	1.2128465e1	7.3932838e-1	
2021-02-16	15:55:59	1.93416e3	5.13608e1	7.38744e1	1.7237115e-1	1.2118394e1	7.2918529e-1	
2021-02-16	15:56:00	1.93777e3	5.13608e1	7.38777e1	1.7254204e-1	1.2122590e1	7.2496109e-1	
2021-02-16	15:56:00	1.93777e3	5.13608e1	7.38777e1	1.7254204e-1	1.2122590e1	7.2496109e-1	
2021-02-16	15:56:01	1.93733e3	5.13542e1	7.38695e1	1.7252321e-1	1.2123429e1	7.3575534e-1	
2021-02-16	15:56:01	1.93667e3	5.13542e1	7.38857e1	1.7249177e-1	1.2114198e1	7.1982812e-1	
2021-02-16	15:56:02	1.93560e3	5.13575e1	7.38872e1	1.7244038e-1	1.2110841e1	7.2458381e-1	
2021-02-16	15:56:02	1.93453e3	5.13608e1	7.38737e1	1.7238849e-1	1.2111680e1	7.4146137e-1	
2021-02-16	15:56:03	1.93381e3	5.13509e1	7.38720e1	1.7235732e-1	1.2119233e1	7.2832689e-1	
2021-02-16	15:56:03	1.93381e3	5.13509e1	7.38720e1	1.7235732e-1	1.2119233e1	7.2832689e-1	
2021-02-16	15:56:04	1.93022e3	5.13542e1	7.38799e1	1.7218643e-1	1.2126786e1	7.1940555e-1	
2021-02-16	15:56:04	1.93369e3	5.13509e1	7.38882e1	1.7235152e-1	1.2120912e1	7.2288422e-1	
2021-02-16	15:56:05	1.93712e3	5.13542e1	7.38777e1	1.7251293e-1	1.2120072e1	7.3615493e-1	
2021-02-16	15:56:05	1.93796e3	5.13575e1	7.38762e1	1.7255182e-1	1.2108323e1	7.2619266e-1	
2021-02-16	15:56:06	1.93989e3	5.13542e1	7.38807e1	1.7264389e-1	1.2113358e1	7.2043981e-1	
2021-02-16	15:56:06	1.93989e3	5.13542e1	7.38807e1	1.7264389e-1	1.2113358e1	7.2043981e-1	
2021-02-16	15:56:07	1.94130e3	5.13509e1	7.38732e1	1.7271166e-1	1.2112519e1	7.3185510e-1	
2021-02-16	15:56:07	1.93916e3	5.13542e1	7.38830e1	1.7260962e-1	1.2107484e1	7.1707463e-1	
2021-02-16	15:56:08	1.93649e3	5.13542e1	7.38870e1	1.7248334e-1	1.2109162e1	7.2956819e-1	
2021-02-16	15:56:08	1.93351e3	5.13509e1	7.38704e1	1.7234308e-1	1.2119233e1	7.4233298e-1	
2021-02-16	15:56:09	1.92914e3	5.13509e1	7.38722e1	1.7213588e-1	1.2115037e1	7.2588214e-1	
2021-02-16	15:56:09	1.92914e3	5.13509e1	7.38722e1	1.7213588e-1	1.2115037e1	7.2588214e-1	
2021-02-16	15:56:10	1.92651e3	5.13542e1	7.38824e1	1.7201042e-1	1.2107484e1	7.2449035e-1	
2021-02-16	15:56:10	1.92630e3	5.13575e1	7.38877e1	1.7199964e-1	1.2114198e1	7.1968126e-1	
2021-02-16	15:56:11	1.92692e3	5.13542e1	7.38815e1	1.7202983e-1	1.2115037e1	7.3244972e-1	
2021-02-16	15:56:11	1.92904e3	5.13542e1	7.38765e1	1.7213028e-1	1.2114198e1	7.3280167e-1	
2021-02-16	15:56:12	1.92973e3	5.13575e1	7.38757e1	1.7216223e-1	1.2115037e1	7.2805671e-1	
2021-02-16	15:56:12	1.92973e3	5.13575e1	7.38757e1	1.7216223e-1	1.2115037e1	7.2805671e-1	
2021-02-16	15:56:13	1.93088e3	5.13575e1	7.38830e1	1.7221686e-1	1.2113358e1	7.1876344e-1	
2021-02-16	15:56:13	1.93125e3	5.13509e1	7.38902e1	1.7223607e-1	1.2112519e1	7.2486090e-1	
2021-02-16	15:56:14	1.93398e3	5.13575e1	7.38747e1	1.7236351e-1	1.2120912e1	7.3947596e-1	
2021-02-16	15:56:14	1.94084e3	5.13575e1	7.38752e1	1.7268822e-1	1.2118394e1	7.2722597e-1	
2021-02-16	15:56:15	1.95397e3	5.13542e1	7.38847e1	1.7330746e-1	1.2113358e1	7.2014627e-1	
2021-02-16	15:56:15	1.96684e3	5.13575e1	7.38854e1	1.7391030e-1	1.2113358e1	7.2874422e-1	
2021-02-16	15:56:16	1.97378e3	5.13542e1	7.38759e1	1.7423595e-1	1.2123429e1	7.3284263e-1	
2021-02-16	15:56:16	1.97377e3	5.13575e1	7.38917e1	1.7423455e-1	1.2129304e1	7.1610755e-1	
2021-02-16	15:56:17	1.97111e3	5.13575e1	7.38925e1	1.7411007e-1	1.2104966e1	7.2364306e-1	
2021-02-16	15:56:17	1.97007e3	5.13542e1	7.38757e1	1.7406271e-1	1.2113358e1	7.4145131e-1	
2021-02-16	15:56:18	1.96857e3	5.13542e1	7.38717e1	1.7399241e-1	1.2115876e1	7.2708802e-1	
2021-02-16	15:56:18	1.96857e3	5.13542e1	7.38717e1	1.7399241e-1	1.2115876e1	7.2708802e-1	
2021-02-16	15:56:19	1.96326e3	5.13542e1	7.38862e1	1.7374372e-1	1.2109162e1	7.1962981e-1	
2021-02-16	15:56:19	1.96322e3	5.13575e1	7.38895e1	1.7374096e-1	1.2104966e1	7.2410564e-1	
2021-02-16	15:56:20	1.96398e3	5.13575e1	7.38759e1	1.7377660e-1	1.2117555e1	7.3694849e-1	
2021-02-16	15:56:20	1.96293e3	5.13575e1	7.38765e1	1.7372752e-1	1.2113358e1	7.2712283e-1	
2021-02-16	15:56:21	1.95498e3	5.13575e1	7.38809e1	1.7335420e-1	1.2112519e1	7.2059512e-1	
2021-02-16	15:56:21	1.95498e3	5.13575e1	7.38809e1	1.7335420e-1	1.2112519e1	7.2059512e-1	
2021-02-16	15:56:22	1.93456e3	5.13575e1	7.38727e1	1.7239094e-1	1.2132661e1	7.3481869e-1	
2021-02-16	15:56:22	1.93284e3	5.13542e1	7.38895e1	1.7231061e-1	1.2111680e1	7.1337690e-1	
2021-02-16	15:56:23	1.93601e3	5.13542e1	7.38910e1	1.7246056e-1	1.2113358e1	7.1862649e-1	
2021-02-16	15:56:23	1.94161e3	5.13575e1	7.38797e1	1.7272415e-1	1.2120072e1	7.3868789e-1	
2021-02-16	15:56:24	1.94581e3	5.13542e1	7.38747e1	1.7292366e-1	1.2114198e1	7.2945470e-1	
2021-02-16	15:56:24	1.94581e3	5.13542e1	7.38747e1	1.7292366e-1	1.2114198e1	7.2945470e-1	
2021-02-16	15:56:25	1.95016e3	5.13608e1	7.38844e1	1.7312648e-1	1.2114198e1	7.1834416e-1	
2021-02-16	15:56:25	1.95088e3	5.13608e1	7.38874e1	1.7316038e-1	1.2115876e1	7.2881169e-1	
2021-02-16	15:56:26	1.95086e3	5.13575e1	7.38722e1	1.7316033e-1	1.2111680e1	7.4105043e-1	
2021-02-16	15:56:26	1.94788e3	5.13542e1	7.38767e1	1.7302114e-1	1.2111680e1	7.2700524e-1	
2021-02-16	15:56:27	1.94452e3	5.13575e1	7.38820e1	1.7286162e-1	1.2113358e1	7.2230997e-1	
2021-02-16	15:56:27	1.94452e3	5.13575e1	7.38820e1	1.7286162e-1	1.2113358e1	7.2230997e-1	
2021-02-16	15:56:28	1.93692e3	5.13542e1	7.38659e1	1.7250348e-1	1.2119233e1	7.4210858e-1	
2021-02-16	15:56:28	1.93108e3	5.13509e1	7.38844e1	1.7222823e-1	1.2103288e1	7.1761760e-1	
2021-02-16	15:56:29	1.93294e3	5.13509e1	7.38912e1	1.7231595e-1	1.2116715e1	7.2571115e-1	
2021-02-16	15:56:29	1.93990e3	5.13542e1	7.38714e1	1.7264462e-1	1.2121751e1	7.4670295e-1	
2021-02-16	15:56:30	1.94489e3	5.13575e1	7.38702e1	1.7287898e-1	1.2110841e1	7.3034625e-1	
2021-02-16	15:56:30	1.94489e3	5.13575e1	7.38702e1	1.7287898e-1	1.2110841e1	7.3034625e-1	
2021-02-16	15:56:31	1.94480e3	5.13575e1	7.38782e1	1.7287511e-1	1.2115037e1	7.2905073e-1	
2021-02-16	15:56:31	1.94953e3	5.13608e1	7.38827e1	1.7309694e-1	1.2116715e1	7.2643251e-1	
2021-02-16	15:56:32	1.95917e3	5.13608e1	7.38742e1	1.7355026e-1	1.2112519e1	7.4012651e-1	
2021-02-16	15:56:32	1.96285e3	5.13575e1	7.38714e1	1.7372355e-1	1.2124269e1	7.3463296e-1	
2021-02-16	15:56:33	1.95930e3	5.13608e1	7.38740e1	1.7355638e-1	1.2106645e1	7.2845258e-1	
2021-02-16	15:56:33	1.95930e3	5.13608e1	7.38740e1	1.7355638e-1	1.2106645e1	7.2845258e-1	
2021-02-16	15:56:34	1.94088e3	5.13476e1	7.38767e1	1.7269259e-1	1.2116715e1	7.2717976e-1	
2021-02-16	15:56:34	1.93141e3	5.13509e1	7.38840e1	1.7224360e-1	1.2119233e1	7.2300248e-1	
2021-02-16	15:56:35	1.92649e3	5.13575e1	7.38752e1	1.7200860e-1	1.2110002e1	7.3893938e-1	
2021-02-16	15:56:35	1.92216e3	5.13575e1	7.38687e1	1.7180292e-1	1.2120072e1	7.3847560e-1	
2021-02-16	15:56:36	1.91644e3	5.13575e1	7.38714e1	1.7153061e-1	1.2123429e1	7.2950940e-1	
2021-02-16	15:56:36	1.91644e3	5.13575e1	7.38714e1	1.7153061e-1	1.2123429e1	7.2950940e-1	
2021-02-16	15:56:37	1.92929e3	5.13575e1	7.38727e1	1.7214132e-1	1.2107484e1	7.2694735e-1	
2021-02-16	15:56:37	1.95716e3	5.13608e1	7.38842e1	1.7345585e-1	1.2109162e1	7.2370290e-1	
2021-02-16	15:56:38	1.98623e3	5.13608e1	7.38749e1	1.7481374e-1	1.2111680e1	7.3951287e-1	
2021-02-16	15:56:38	1.99811e3	5.13608e1	7.38707e1	1.7536496e-1	1.2116715e1	7.3480944e-1	
2021-02-16	15:56:39	1.99725e3	5.13608e1	7.38720e1	1.7532516e-1	1.2111680e1	7.2919759e-1	
2021-02-16	15:56:39	1.99725e3	5.13608e1	7.38720e1	1.7532516e-1	1.2111680e1	7.2919759e-1	
2021-02-16	15:56:40	1.98408e3	5.13575e1	7.38752e1	1.7471477e-1	1.2116715e1	7.2730350e-1	
2021-02-16	15:56:40	1.97869e3	5.13542e1	7.38842e1	1.7446498e-1	1.2106645e1	7.1948280e-1	
2021-02-16	15:56:41	1.98160e3	5.13575e1	7.38779e1	1.7459952e-1	1.2107484e1	7.3638348e-1	
2021-02-16	15:56:41	1.98008e3	5.13542e1	7.38695e1	1.7452960e-1	1.2119233e1	7.4060735e-1	
2021-02-16	15:56:42	1.96414e3	5.13608e1	7.38690e1	1.7378313e-1	1.2117555e1	7.3147144e-1	
2021-02-16	15:56:42	1.96414e3	5.13608e1	7.38690e1	1.7378313e-1	1.2117555e1	7.3147144e-1	
2021-02-16	15:56:43	2.01213e3	5.13575e1	7.38785e1	1.7601324e-1	1.2106645e1	7.2103767e-1	
2021-02-16	15:56:43	2.03228e3	5.13575e1	7.38844e1	1.7693834e-1	1.2100770e1	7.2646279e-1	
2021-02-16	15:56:44	2.01827e3	5.13575e1	7.38702e1	1.7629598e-1	1.2116715e1	7.4349207e-1	
2021-02-16	15:56:44	1.98726e3	5.13509e1	7.38695e1	1.7486475e-1	1.2121751e1	7.3052377e-1	
2021-02-16	15:56:45	1.96648e3	5.13542e1	7.38744e1	1.7389451e-1	1.2119233e1	7.2330245e-1	
2021-02-16	15:56:45	1.96648e3	5.13542e1	7.38744e1	1.7389451e-1	1.2119233e1	7.2330245e-1	
2021-02-16	15:56:46	1.96105e3	5.13575e1	7.38594e1	1.7363898e-1	1.2125108e1	7.4602670e-1	
2021-02-16	15:56:46	1.97428e3	5.13575e1	7.38844e1	1.7425842e-1	1.2105805e1	7.1848154e-1	
2021-02-16	15:56:47	1.99756e3	5.13608e1	7.38934e1	1.7533940e-1	1.2113358e1	7.1215109e-1	
2021-02-16	15:56:47	2.00703e3	5.13542e1	7.38755e1	1.7577904e-1	1.2115876e1	7.4517054e-1	
2021-02-16	15:56:48	1.99844e3	5.13542e1	7.38625e1	1.7538199e-1	1.2115037e1	7.3632669e-1	
2021-02-16	15:56:48	1.99844e3	5.13542e1	7.38625e1	1.7538199e-1	1.2115037e1	7.3632669e-1	
2021-02-16	15:56:49	1.97455e3	5.13542e1	7.38847e1	1.7427155e-1	1.2113358e1	7.1734137e-1	
2021-02-16	15:56:49	1.96889e3	5.13542e1	7.38794e1	1.7400743e-1	1.2113358e1	7.3855547e-1	
2021-02-16	15:56:50	1.96594e3	5.13542e1	7.38672e1	1.7386919e-1	1.2115876e1	7.4227333e-1	
2021-02-16	15:56:50	1.96913e3	5.13542e1	7.38720e1	1.7401835e-1	1.2113358e1	7.2757148e-1	
2021-02-16	15:56:51	1.97431e3	5.13575e1	7.38775e1	1.7425954e-1	1.2110841e1	7.2219533e-1	
2021-02-16	15:56:51	1.97431e3	5.13575e1	7.38775e1	1.7425954e-1	1.2110841e1	7.2219533e-1	
2021-02-16	15:56:52	2.00503e3	5.13575e1	7.38654e1	1.7568606e-1	1.2118394e1	7.3793783e-1	
2021-02-16	15:56:52	2.02698e3	5.13509e1	7.38832e1	1.7669772e-1	1.2110841e1	7.1579427e-1	
2021-02-16	15:56:53	2.02016e3	5.13509e1	7.38882e1	1.7638487e-1	1.2110841e1	7.2597837e-1	
2021-02-16	15:56:53	1.99369e3	5.13575e1	7.38695e1	1.7516119e-1	1.2120072e1	7.4501156e-1	
2021-02-16	15:56:54	1.97855e3	5.13542e1	7.38679e1	1.7445849e-1	1.2113358e1	7.2801737e-1	
2021-02-16	15:56:54	1.97855e3	5.13542e1	7.38679e1	1.7445849e-1	1.2113358e1	7.2801737e-1	
2021-02-16	15:56:55	1.98075e3	5.13509e1	7.38794e1	1.7456155e-1	1.2111680e1	7.2526359e-1	
2021-02-16	15:56:55	1.98423e3	5.13542e1	7.38844e1	1.7472257e-1	1.2123429e1	7.2750992e-1	
2021-02-16	15:56:56	2.00597e3	5.13575e1	7.38714e1	1.7572940e-1	1.2121751e1	7.4057836e-1	
2021-02-16	15:56:56	2.03481e3	5.13542e1	7.38730e1	1.7705521e-1	1.2115876e1	7.3029403e-1	
2021-02-16	15:56:57	2.04869e3	5.13542e1	7.38752e1	1.7768782e-1	1.2112519e1	7.2345471e-1	
2021-02-16	15:56:57	2.04869e3	5.13542e1	7.38752e1	1.7768782e-1	1.2112519e1	7.2345471e-1	
2021-02-16	15:56:58	1.99927e3	5.13509e1	7.38677e1	1.7542157e-1	1.2129304e1	7.3933935e-1	
2021-02-16	15:56:58	1.98161e3	5.13542e1	7.38860e1	1.7460100e-1	1.2113358e1	7.1851348e-1	
2021-02-16	15:56:59	2.00072e3	5.13542e1	7.38887e1	1.7548787e-1	1.2110841e1	7.1830387e-1	
2021-02-16	15:56:59	2.01886e3	5.13509e1	7.38744e1	1.7632510e-1	1.2124269e1	7.4509992e-1	
2021-02-16	15:57:00	2.02460e3	5.13575e1	7.38617e1	1.7658662e-1	1.2131822e1	7.3935031e-1	
2021-02-16	15:57:00	2.02460e3	5.13575e1	7.38617e1	1.7658662e-1	1.2131822e1	7.3935031e-1	
2021-02-16	15:57:01	2.02842e3	5.13542e1	7.38837e1	1.7676260e-1	1.2115037e1	7.1500353e-1	
2021-02-16	15:57:01	2.03230e3	5.13575e1	7.38847e1	1.7693930e-1	1.2104127e1	7.3866291e-1	
